record_type,name,path,sha256,status,arm,seed,state,universe,metric,value,std_population,drawing_id,family_id,calibration_split,category,drawing_count,count,positive_count,bin_index,bin_low,bin_high,mean_probability,positive_rate,signed_gap,absolute_gap,auprc,f1,precision,recall,pooled_minus_category_auprc,pooled_minus_category_f1,details_json
direction_numeric_profile,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,positive_signed_gap_mass,0.0014171930532627733,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,negative_signed_gap_mass,-0.003885604148378772,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,net_signed_gap_mass,-0.0024684110951159986,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,positive_signed_gap_bin_row_fraction,0.8212455104401291,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,negative_signed_gap_bin_row_fraction,0.17875448955987094,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,zero_signed_gap_bin_row_fraction,0.0,,,,,,,,,,,,,,,,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,66533,,0,0.0,0.1,0.009425607736319595,0.007920881367141117,0.0015047263691784774,0.0015047263691784774,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,3142,,1,0.1,0.2,0.14444613440771417,0.16868236791852323,-0.024236233510809058,0.024236233510809058,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,1950,,2,0.2,0.3,0.24695734031082794,0.2876923076923077,-0.04073496738147975,0.04073496738147975,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,1396,,3,0.3,0.4,0.3476566406473839,0.3861031518624642,-0.0384465112150803,0.0384465112150803,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,1219,,4,0.4,0.5,0.4493482868208969,0.4610336341263331,-0.011685347305436189,0.011685347305436189,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,1160,,5,0.5,0.6,0.5502657626914164,0.5612068965517242,-0.010941133860307817,0.010941133860307817,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,1020,,6,0.6,0.7,0.6483140771148641,0.6715686274509803,-0.02325455033611623,0.02325455033611623,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,920,,7,0.7,0.8,0.7503121651186807,0.7326086956521739,0.017703469466506805,0.017703469466506805,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,1083,,8,0.8,0.9,0.854169113964585,0.8651892890120036,-0.011020175047418701,0.011020175047418701,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,,,3712,,9,0.9,1.0,0.9697471200367689,0.982489224137931,-0.012742104101162166,0.012742104101162166,,,,,,,
style_slice,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,pooled,99,82135,9313,,,,,,,,0.8774993483142608,0.7663877266387727,0.8352121595946802,0.708042521206915,0.0,0.0,
style_slice,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,high_quality_architectural,58,53829,6059,,,,,,,,0.8741408181904027,0.757875948237394,0.8251068791294209,0.7007757055619739,0.0033585301238581167,0.008511778401378733,
style_slice,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,high_quality,27,16627,2000,,,,,,,,0.8924717465823242,0.789545330792268,0.8667065152420801,0.725,-0.014972398268063403,-0.023157604153495215,
style_slice,,,,,control_twohop_GBDT_full,29,after_temperature,cal-eval,,,,,,,colorful,14,11679,1254,,,,,,,,0.8705670338124456,0.7708154506437769,0.8345724907063197,0.7161084529505582,0.0069323145018151955,-0.00442772400500413,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,T,0.8826011925386077,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,log_T,-0.12488183098217402,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,optimizer_success,True,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,optimizer_status,0,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,optimizer_nfev,14,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,optimizer_nit,14,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,log_T_lower_bound,-4.0,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,log_T_upper_bound,4.0,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,xatol,1e-12,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,maxiter,1000,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,fit_row_count,85421,,,,,,,,,,,,,,,,,,,,,,
temperature_fit,,,,,control_twohop_GBDT_full,43,,cal-fit,objective_value_reported,False,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,auprc,0.87849406118688,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,ece,0.008403642644654086,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,brier,0.03469814960569698,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,brier_rel,0.00013222294090215855,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,brier_res,0.06566867783466349,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,brier_unc,0.10052999994674747,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,brier_decomposition_reconstruction,0.034993545052986144,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,brier_decomposition_residual,-0.00029539544728916095,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,nll,0.11545639434537583,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,precision,0.833605220228385,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,recall,0.7133039836787286,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,f1,0.7687767619488485,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,tp,6643,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,fp,1326,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,fn,2670,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,tn,71496,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,n,82135,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,positive_count,9313,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,recall_at_0_5,0.7133039836787286,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,recall_minus_0_99,-0.2766960163212714,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,mean_probability,0.11511204099661913,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,positive_rate,0.11338649783892372,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,mean_probability_minus_positive_rate,0.0017255431576954083,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,positive_signed_gap_mass,0.005064592901174742,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,negative_signed_gap_mass,-0.0033390497434793447,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,net_signed_gap_mass,0.0017255431576953973,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,positive_signed_gap_bin_row_fraction,0.8563584342850186,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,negative_signed_gap_bin_row_fraction,0.14364156571498143,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,zero_signed_gap_bin_row_fraction,0.0,,,,,,,,,,,,,,,,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,65286,,0,0.0,0.1,0.0122469906969333,0.00608093618846307,0.00616605450847023,0.00616605450847023,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,3726,,1,0.1,0.2,0.14189309105265233,0.13875469672571122,0.003138394326941102,0.003138394326941102,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,2217,,2,0.2,0.3,0.24563570831032278,0.2516914749661705,-0.0060557666558477274,0.0060557666558477274,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,1612,,3,0.3,0.4,0.34640502706063725,0.3753101736972705,-0.02890514663663324,0.02890514663663324,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,1325,,4,0.4,0.5,0.44885256304589993,0.44754716981132076,0.0013053932345791774,0.0013053932345791774,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,1323,,5,0.5,0.6,0.550167788670095,0.5752078609221466,-0.025040072252051626,0.025040072252051626,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,1128,,6,0.6,0.7,0.6470646586592926,0.675531914893617,-0.028467256234324334,0.028467256234324334,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,1012,,7,0.7,0.8,0.7501874401213546,0.7628458498023716,-0.012658409681016947,0.012658409681016947,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,1224,,8,0.8,0.9,0.8536365562705874,0.9068627450980392,-0.05322618882745178,0.05322618882745178,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,,,3282,,9,0.9,1.0,0.964950069079026,0.9865935405240707,-0.021643471445044637,0.021643471445044637,,,,,,,
style_slice,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,pooled,99,82135,9313,,,,,,,,0.87849406118688,0.7687767619488485,0.833605220228385,0.7133039836787286,0.0,0.0,
style_slice,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,high_quality_architectural,58,53829,6059,,,,,,,,0.8738988003122345,0.76145648312611,0.8242645645068256,0.707542498762172,0.004595260874645457,0.007320278822738446,
style_slice,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,high_quality,27,16627,2000,,,,,,,,0.8964250648496147,0.7877639415268003,0.858913813459268,0.7275,-0.0179310036627347,-0.018987179577951818,
style_slice,,,,,control_twohop_GBDT_full,43,before_temperature,cal-eval,,,,,,,colorful,14,11679,1254,,,,,,,,0.8714683638541513,0.7740549828178693,0.8389199255121043,0.7185007974481659,0.007025697332728731,-0.005278220869020855,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,auprc,0.87849406118688,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,ece,0.004797282716110752,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,brier,0.034666947932073505,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,brier_rel,0.00010475444585419088,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,brier_res,0.06545350409819486,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,brier_unc,0.10052999994674747,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,brier_decomposition_reconstruction,0.03518125029440679,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,brier_decomposition_residual,-0.0005143023623332826,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,nll,0.11360774064749453,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,precision,0.833605220228385,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,recall,0.7133039836787286,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,f1,0.7687767619488485,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,tp,6643,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,fp,1326,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,fn,2670,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,tn,71496,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,n,82135,,,,,,,,,,,,,,,,,,,,,,
metric,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,positive_count,9313,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,recall_at_0_5,0.7133039836787286,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,recall_minus_0_99,-0.2766960163212714,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,mean_probability,0.11082590575665023,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,positive_rate,0.11338649783892372,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,mean_probability_minus_positive_rate,-0.002560592082273494,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,positive_signed_gap_mass,0.0011183453169186354,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,negative_signed_gap_mass,-0.0036789373991921166,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,net_signed_gap_mass,-0.002560592082273481,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,positive_signed_gap_bin_row_fraction,0.8248006331040361,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,negative_signed_gap_bin_row_fraction,0.17519936689596396,,,,,,,,,,,,,,,,,,,,,,
direction_numeric_profile,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,zero_signed_gap_bin_row_fraction,0.0,,,,,,,,,,,,,,,,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,66692,,0,0.0,0.1,0.009603724941953388,0.008336832003838541,0.0012668929381148466,0.0012668929381148466,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,3056,,1,0.1,0.2,0.14545705449693458,0.16852094240837695,-0.02306388791144237,0.02306388791144237,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,1868,,2,0.2,0.3,0.24685345676651968,0.2917558886509636,-0.0449024318844439,0.0449024318844439,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,1378,,3,0.3,0.4,0.34635620982506604,0.37735849056603776,-0.03100228074097172,0.03100228074097172,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,1172,,4,0.4,0.5,0.44842533922917327,0.45563139931740615,-0.00720606008823288,0.00720606008823288,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,1195,,5,0.5,0.6,0.5514513693508697,0.5774058577405857,-0.025954488389716035,0.025954488389716035,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,1053,,6,0.6,0.7,0.6489683464162932,0.6419753086419753,0.006993037774317923,0.006993037774317923,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,930,,7,0.7,0.8,0.7506517358211195,0.7537634408602151,-0.0031117050390955248,0.0031117050390955248,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,1138,,8,0.8,0.9,0.853042778319807,0.8708260105448155,-0.01778323222500844,0.01778323222500844,,,,,,,
reliability_bin,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,,,3653,,9,0.9,1.0,0.969752237559119,0.9813851628798248,-0.011632925320705811,0.011632925320705811,,,,,,,
style_slice,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,pooled,99,82135,9313,,,,,,,,0.87849406118688,0.7687767619488485,0.833605220228385,0.7133039836787286,0.0,0.0,
style_slice,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,high_quality_architectural,58,53829,6059,,,,,,,,0.8738988003122345,0.76145648312611,0.8242645645068256,0.707542498762172,0.004595260874645457,0.007320278822738446,
style_slice,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,high_quality,27,16627,2000,,,,,,,,0.8964250648496147,0.7877639415268003,0.858913813459268,0.7275,-0.0179310036627347,-0.018987179577951818,
style_slice,,,,,control_twohop_GBDT_full,43,after_temperature,cal-eval,,,,,,,colorful,14,11679,1254,,,,,,,,0.8714683638541513,0.7740549828178693,0.8389199255121043,0.7185007974481659,0.007025697332728731,-0.005278220869020855,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,auprc,0.8778790204239231,0.00043887145191115175,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,ece,0.008234227840432713,0.00022846439096198384,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,brier,0.03475028917803669,4.1042841403010116e-05,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,brier_rel,0.00011991976996108666,8.699844864640153e-06,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,brier_res,0.06559404000775891,5.27776460157207e-05,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,brier_unc,0.10052999994674745,1.3877787807814457e-17,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,brier_decomposition_reconstruction,0.03505587970894964,4.4078534338652244e-05,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,brier_decomposition_residual,-0.00030559053091294464,1.9111005318353136e-05,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,nll,0.11551482373596611,8.720883435394273e-05,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,precision,0.8333889449261949,0.0015843406698269852,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,recall,0.7112638247610866,0.0023046436926168158,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,f1,0.7674942112030053,0.0009832334085140909,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,tp,6624.0,21.463146709340332,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,fp,1324.3333333333333,18.408935028645434,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,fn,2689.0,21.463146709340332,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,tn,71497.66666666667,18.408935028645434,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,n,82135.0,0.0,,,,,,,,,,,,,,,,,,,,,
seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,positive_count,9313.0,0.0,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,recall_at_0_5,0.7112638247610866,0.0023046436926168158,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,recall_minus_0_99,-0.27873617523891336,0.0023046436926168158,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,mean_probability,0.11510939752767348,3.0060192235786497e-05,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,positive_rate,0.11338649783892372,0.0,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,mean_probability_minus_positive_rate,0.0017228996887497562,3.0060192235786497e-05,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,positive_signed_gap_mass,0.004978563764591233,0.00012769156324643043,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,negative_signed_gap_mass,-0.0032556640758414795,0.00010121591388276979,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,net_signed_gap_mass,0.0017228996887497536,3.0060192235790454e-05,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,positive_signed_gap_bin_row_fraction,0.830246951157647,0.02600390676054978,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,negative_signed_gap_bin_row_fraction,0.169753048842353,0.026003906760549807,,,,,,,,,,,,,,,,,,,,,
direction_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,zero_signed_gap_bin_row_fraction,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,auprc,0.8778790204239231,0.00043887145191115175,,,,pooled,99,82135,9313,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,f1,0.7674942112030053,0.0009832334085140909,,,,pooled,99,82135,9313,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,precision,0.8333889449261949,0.0015843406698269852,,,,pooled,99,82135,9313,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,recall,0.7112638247610866,0.0023046436926168158,,,,pooled,99,82135,9313,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,pooled_minus_category_auprc,0.0,0.0,,,,pooled,99,82135,9313,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,pooled_minus_category_f1,0.0,0.0,,,,pooled,99,82135,9313,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,auprc,0.8736846768109672,0.0004841380113604866,,,,high_quality_architectural,58,53829,6059,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,f1,0.7596768705225587,0.0014618249095396702,,,,high_quality_architectural,58,53829,6059,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,precision,0.8237692236887116,0.0013409648129870646,,,,high_quality_architectural,58,53829,6059,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,recall,0.7048467843978655,0.0029287190744801306,,,,high_quality_architectural,58,53829,6059,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,pooled_minus_category_auprc,0.004194343612955935,0.0005911721598914535,,,,high_quality_architectural,58,53829,6059,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,pooled_minus_category_f1,0.007817340680446594,0.0005060538410173088,,,,high_quality_architectural,58,53829,6059,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,auprc,0.8949194847290632,0.0017460293316276623,,,,high_quality,27,16627,2000,,,,,,,,,,,,,,
style_seed_summary,,,,,control_twohop_GBDT_full,,before_temperature,cal-eval,f1,0.7896548834218082,0.0015905597936660952,,,,high_quality,27,16627,2000,,,,,,,,,,,,,,
